"ID","案例类型","论文名称","论文作者","论文链接","论文年份","来源标签
（会议期刊）","github链接","状态"
"260","💡 未复现","Dual-Channel Learning Framework for Drug-Drug Interaction Prediction via Relation-Aware Heterogeneous Graph Transformer","Xiaorui Su, Pengwei Hu, Zhu-Hong You, Philip S. Yu, Lun Hu
","https://ojs.aaai.org/index.php/AAAI/article/view/27777","2024","AAAI","https://github.com/Blair1213/TIGER","Technical"
"261","💡 未复现","Explore 3D Dance Generation via Reward Model from Automatically-Ranked Demonstrations","Zilin Wang, Haolin Zhuang, Lu Li, Yinmin Zhang, Junjie Zhong, Jun Chen, Yu Yang, Boshi Tang, Zhiyong Wu
","https://arxiv.org/pdf/2312.11442","2023","AAAI","https://github.com/liutaocode/talking-face-arxiv-daily","Technical"
"262","💡 未复现","Heterogeneous Graph Reasoning for Fact Checking over Texts and Tables","Haisong Gong, Weizhi Xu, Shu Wu, Qiang Liu, Liang Wang
","https://arxiv.org/pdf/2402.13028","2024","AAAI","https://github.com/Deno-V/HeterFC","Technical"
"263","💡 未复现","PosDiffNet: Positional Neural Diffusion for Point Cloud Registration in a Large Field of View with Perturbations","Rui She, Sijie Wang, Qiyu Kang, Kai Zhao, Yang Song, Wee Peng Tay, Tianyu Geng","https://arxiv.org/pdf/2401.03167","2024","AAAI","https://github.com/AI-IT-AVs/PosDiffNet","Technical"
"264","💡 未复现","SeGA: Preference-Aware Self-Contrastive Learning with Prompts for Anomalous User Detection on Twitter","Ying-Ying Chang, Wei-Yao Wang, Wen-Chih Peng","https://arxiv.org/pdf/2312.11553","2023","AAAI","https://github.com/ying0409/SeGA","Technical"
"265","💡 未复现","Text-Guided Molecule Generation with Diffusion Language Model","Haisong Gong, Qiang Liu, Shu Wu, Liang Wang
","https://arxiv.org/pdf/2402.13040","2024","AAAI","https://github.com/Deno-V/tgm-dlm","Technical"
"266","💡 未复现","Unsupervised Gene-Cell Collective Representation Learning with Optimal Transport","Jixiang Yu, Nanjun Chen, Ming Gao, Xiangtao Li, Ka-Chun Wong","https://ojs.aaai.org/index.php/AAAI/article/view/27789","2024","AAAI","","Technical"
"267","💡 未复现","Bi-directional Adapter for Multi-modal Tracking","Bing Cao, Junliang Guo, Pengfei Zhu, Qinghua Hu","https://arxiv.org/pdf/2312.10611","2023","AAAI","https://github.com/SparkTempest/BAT.","Technical"
"268","💡 未复现","DanceAnyWay: Synthesizing Beat-Guided 3D Dances with Randomized Temporal Contrastive Learning","Aneesh Bhattacharya, Manas Paranjape, Uttaran Bhattacharya, Aniket Bera
","https://arxiv.org/pdf/2303.03870","2024","AAAI","https://github.com/aneeshbhattacharya/DanceAnyWay","Technical"
"269","💡 未复现","Deep Linear Array Pushbroom Image Restoration: A Degradation Pipeline and Jitter-Aware Restoration Network","Zida Chen, Ziran Zhang, Haoying Li, Menghao Li, Yueting Chen, Qi Li, Huajun Feng, Zhihai Xu, Shiqi Chen
","https://arxiv.org/pdf/2401.08171","2024","AAAI","https://github.com/JHW2000/JARNet","Technical"
"270","💡 未复现","DiffSED: Sound Event Detection with Denoising Diffusion","Swapnil Bhosale, Sauradip Nag, Diptesh Kanojia, Jiankang Deng, Xiatian Zhu
","https://arxiv.org/pdf/2308.07293","2023","AAAI","https://github.com/sauradip/DiffSED","Technical"
"271","💡 未复现","Domain-Controlled Prompt Learning","Qinglong Cao, Zhengqin Xu, Yuntian Chen, Chao Ma, Xiaokang Yang","https://arxiv.org/pdf/2310.07730","2023","AAAI","https://github.com/ caoql98/DCPL.","Technical"
"272","💡 未复现","DreamIdentity: Improved Editability for Efficient Face-identity Preserved Image Generation","Zhuowei Chen, Shancheng Fang, Wei Liu, Qian He, Mengqi Huang, Yongdong Zhang, Zhendong Mao
","https://arxiv.org/pdf/2307.00300","2023","AAAI","https://dreamidentity.github.io/","Technical"
"273","💡 未复现","DreamStyler: Paint by Style Inversion with Text-to-Image Diffusion Models","Namhyuk Ahn, Junsoo Lee, Chunggi Lee, Kunhee Kim, Daesik Kim, Seung-Hun Nam, Kibeom Hong
","https://arxiv.org/pdf/2309.06933","2023","AAAI","https://nmhkahn.github.io/dreamstyler/","Technical"
"274","💡 未复现","Evaluate Geometry of Radiance Fields with Low-frequency Color Prior","Namhyuk Ahn, Junsoo Lee, Chunggi Lee, Kunhee Kim, Daesik Kim, Seung-Hun Nam, Kibeom Hong","https://arxiv.org/pdf/2304.04351","2024","AAAI","https://github.com/qihangGH/IMRC","Technical"
"275","💡 未复现","EVE: Efficient Vision-Language Pre-training with Masked Prediction and Modality-Aware MoE","Junyi Chen, Longteng Guo, Jia Sun, Shuai Shao, Zehuan Yuan, Liang Lin, Dongyu Zhang
","https://arxiv.org/pdf/2308.11971","2024","AAAI","https://github.com/ssyze/EVE","Technical"
"276","💡 未复现","Exploiting Polarized Material Cues for Robust Car Detection","Wen Dong, Haiyang Mei, Ziqi Wei, Ao Jin, Sen Qiu, Qiang Zhang, Xin Yang","https://arxiv.org/pdf/2401.02606","2024","AAAI","https://github.com/wind1117/AAAI24-PCDNet","Technical"
"277","💡 未复现","Federated Modality-specific Encoders and Multimodal Anchors for Personalized Brain Tumor Segmentation","Qian Dai, Dong Wei, Hong Liu, Jinghan Sun, Liansheng Wang, Yefeng Zheng
","https://arxiv.org/pdf/2403.11803","2024","AAAI","https://github.com/QDaiing/FedMEMA/blob/main/README.md","Technical"
"278","💡 未复现","Markerless Multi-view 3D Human Pose Estimation: a survey","Ana Filipa Rodrigues Nogueira,Hélder P. Oliveira,Luís F. Teixeira","https://arxiv.org/html/2407.03817v2","2024","AAAI","https://github.com/DoUntilFalse/FusionFormer","Technical"
"279","💡 未复现","Generating and Reweighting Dense Contrastive Patterns for Unsupervised Anomaly Detection","Songmin Dai, Yifan Wu, Xiaoqiang Li, Xiangyang Xue
","https://arxiv.org/pdf/2312.15911","2023","AAAI","https://github.com/M-3LAB/awesome-industrial-anomaly-detection","Technical"
"280","💡 未复现","SimROD: A Simple Baseline for Raw Object Detection with Global and Local Enhancements","Haiyang Xie, Xi Shen, Shihua Huang, Qirui Wang, Zheng Wang
","https://arxiv.org/pdf/2503.07101","2025","AAAI","ocean146.github.io/SimROD2025/","Technical"
"281","💡 未复现","Hyp-OW: Exploiting Hierarchical Structure Learning with Hyperbolic Distance Enhances Open World Object Detection","Thang Doan, Xin Li,Sima Behpour,Wenbin He,Liang Gou,Liu Ren","https://arxiv.org/pdf/2306.14291","2024","AAAI","https://github.com/boschresearch/Hyp-OW","Technical"
"282","💡 未复现","iDet3D: Towards Efficient Interactive Object Detection for LiDAR Point Clouds","Dongmin Choi, Wonwoo Cho, Kangyeol Kim, Jaegul Choo
","https://arxiv.org/pdf/2312.15449","2023","AAAI","https://github.com/zhulf0804/3D-PointCloud/blob/master/README.md","Technical"
"283","💡 未复现","Image Safeguarding: Reasoning with Conditional Vision Language Model and Obfuscating Unsafe Content Counterfactually","Mazal Bethany, Brandon Wherry, Nishant Vishwamitra, Peyman Najafirad
","https://arxiv.org/pdf/2401.11035","2024","AAAI","https://github.com/SecureAIAutonomyLab/ConditionalVLM","Technical"
"284","💡 未复现","Improving Diffusion-Based Image Synthesis with Context Prediction","Ling Yang, Jingwei Liu, Shenda Hong, Zhilong Zhang, Zhilin Huang, Zheming Cai, Wentao Zhang, Bin Cui
","https://arxiv.org/pdf/2401.02015","2024","AAAI","","Technical"
"285","💡 未复现","UniPre3D: Unified Pre-training of 3D Point Cloud Models with Cross-Modal Gaussian Splatting
","Ziyi Wang, Yanran Zhang, Jie Zhou, Jiwen Lu
","https://arxiv.org/html/2506.09952v1","2025","AAAI","https://github.com/wangzy22/UniPre3D","Technical"
"286","💡 未复现","SpatioTemporal Difference Network for Video Depth Super-Resolution","Zhengxue Wang, Yuan Wu, Xiang Li, Zhiqiang Yan, Jian Yang
","https://www.arxiv.org/pdf/2508.01259","2025","AAAI","https://github.com/yanzq95/STDNet","Technical"
"287","💡 未复现","Iterative Token Evaluation and Refinement for Real-World Super-Resolution","Chaofeng Chen, Shangchen Zhou, Liang Liao, Haoning Wu, Wenxiu Sun, Qiong Yan, Weisi Lin","https://arxiv.org/pdf/2312.05616","2023","AAAI","https://github.com/chaofengc/ITER","Technical"
"288","💡 未复现","LDMVFI: Video Frame Interpolation with Latent Diffusion Models","Duolikun Danier, Fan Zhang, David Bull","https://arxiv.org/pdf/2303.09508","2023","AAAI","https://github.com/danier97/LDMVFI","Technical"
"289","💡 未复现","Joint Demosaicing and Denoising for Spike Camera","Yanchen Dong, Ruiqin Xiong, Jing Zhao, Jian Zhang, Xiaopeng Fan, Shuyuan Zhu, Tiejun Huang","https://ojs.aaai.org/index.php/AAAI/article/view/27924","2024","AAAI","https://github.com/csycdong/SJDD-Net","Technical"
"290","💡 未复现","De-LightSAM: Modality-Decoupled Lightweight SAM for Generalizable Medical Segmentation","Qing Xu, Jiaxuan Li, Xiangjian He, Chenxin Li, Fiseha B. Tesem, Wenting Duan, Zhen Chen, Rong Qu, Jonathan M. Garibaldi,Chang Wen Chen","https://arxiv.org/pdf/2407.14153","2024","AAAI","https://github.com/xq141839/De-LightSAM","Technical"
"291","💡 未复现","LogoStyleFool: Vitiating Video Recognition Systems via Logo Style Transfer","Yuxin Cao, Ziyu Zhao, Xi Xiao, Derui Wang, Minhui Xue, Jin Lu
","https://arxiv.org/pdf/2312.09935","2024","AAAI","","Technical"
"292","💡 未复现","M-BEV: Masked BEV Perception for Robust Autonomous Driving","Siran Chen, Yue Ma, Yu Qiao, Yali Wang
","https://arxiv.org/pdf/2312.12144","2023","AAAI","https://github.com/Sranc3/M-BEV","Technical"
"293","💡 未复现","MeDM: Mediating Image Diffusion Models for Video-to-Video Translation with Temporal Correspondence Guidance","Ernie Chu, Tzuhsuan Huang, Shuo-Yen Lin, Jun-Cheng Chen","https://arxiv.org/pdf/2308.10079","2023","AAAI","https://medm2023.github.io/","Technical"
"294","💡 未复现","Mimic: Speaking Style Disentanglement for Speech-Driven 3D Facial Animation","Hui Fu, Zeqing Wang, Ke Gong, Keze Wang, Tianshui Chen, Haojie Li, Haifeng Zeng, Wenxiong Kang
","https://arxiv.org/pdf/2312.10877","2023","AAAI","https://zeqingwang.github.io/Mimic/","Technical"
"295","💡 未复现","NILUT: Conditional Neural Implicit 3D Lookup Tables for Image Enhancement","Marcos V. Conde, Javier Vazquez-Corral, Michael S. Brown, Radu Timofte
","https://arxiv.org/pdf/2306.11920","2023","AAAI","https://github.com/mv-lab/nilut","Technical"
"296","💡 未复现","A Range-Null Space Decomposition Approach for Fast and Flexible Spectral Compressive Imaging","Junyu Wang, Shijie Wang, Ruijie Zhang, Zengqiang Zheng, Wenyu Liu, Xinggang Wang","https://arxiv.org/pdf/2305.09746","2023","AAAI"," https://github.com/ hustvl/RND-SCI.","Technical"
"297","💡 未复现","Mixed Degradation Image Restoration via Local Dynamic Optimization and Conditional Embedding
","Yubin Gu, Yuan Meng, Xiaoshuai Sun, Jiayi Ji, Weijian Ruan, Rongrong Ji","https://arxiv.org/html/2411.16217v1","2024","AAAI","https://github.com/c-yn/OKNet","Technical"
"298","💡 未复现","Revisiting Point Cloud Completion: Are We Ready For The Real-World？","Stuti Pathak, Prashant Kumar, Dheeraj Baiju, Nicholus Mboga, Gunther Steenackers, Rudi Penne","https://arxiv.org/html/2411.17580v4","2024","AAAI","","Technical"
"299","💡 未复现","PuzzleFusion++: Auto-agglomerative 3D Fracture Assembly by Denoise and Verify
","Zhengqing Wang, Jiacheng Chen, Yasutaka Furukawa
","https://arxiv.org/html/2406.00259v2","2024","AAAI","https://puzzlefusion-plusplus.github.io","Technical"
"300","💡 未复现","PNeSM: Arbitrary 3D Scene Stylization via Prompt-Based Neural Style Mapping","Jiafu Chen, Wei Xing, Jiakai Sun, Tianyi Chu, Yiling Huang, Boyan Ji, Lei Zhao, Huaizhong Lin, Haibo Chen, Zhizhong Wang","https://arxiv.org/pdf/2403.08252","2024","AAAI","https://github.com/chenyingshu/advances_3d_neural_stylization","Technical"
"301","💡 未复现","PPEA-Depth: Progressive Parameter-Efficient Adaptation for Self-Supervised Monocular Depth Estimation","Yue-Jiang Dong, Yuan-Chen Guo, Ying-Tian Liu, Fang-Lue Zhang, Song-Hai Zhang
","https://arxiv.org/pdf/2312.13066","2024","AAAI","https://github.com/YuejiangDong","Technical"
"302","💡 未复现","ResMatch: Residual Attention Learning for Local Feature Matching","Yuxin Deng,Jiayi Ma","https://arxiv.org/pdf/2307.05180","2023","AAAI","https://github.com/ACuOoOoO/ResMatch","Technical"
"303","💡 未复现","Bidirectional Multi-Scale Implicit Neural Representations for Image Deraining","Xiang Chen,Jinshan Pan,Jiangxin Dong","https://arxiv.org/pdf/2404.01547?","2024","AAAI","github.com/cschenxiang/NeRD-Rain","Technical"
"304","💡 未复现","Self-Supervised Bird’s Eye View Motion Prediction with Cross-Modality Signals","Shaoheng Fang, Zuhong Liu, Mingyu Wang, Chenxin Xu, Yiqi Zhong, Siheng Chen
","https://arxiv.org/pdf/2401.11499","2024","AAAI","https://github.com/bshfang/selfsupervised-motion","Technical"
"305","💡 未复现","SHaRPose: Sparse High-Resolution Representation for Human Pose Estimation","Xiaoqi An, Lin Zhao, Chen Gong, Nannan Wang, Di Wang, Jian Yang
","https://arxiv.org/pdf/2312.10758","2023","AAAI","https://github.com/AnxQ/sharpose","Technical"
"306","💡 未复现","Simple Image-level Classification Improves Open-vocabulary Object Detection","Ruohuan Fang, Guansong Pang, Xiao Bai
","https://arxiv.org/pdf/2312.10439","2023","AAAI","https://github.com/mala-lab/SIC-CADS","Technical"
"307","💡 未复现","SparseGNV: Generating Novel Views of Indoor Scenes with Sparse Input Views","Weihao Cheng Yan-Pei Cao Ying Shan","https://arxiv.org/pdf/2305.07024","2023","AAAI","https://github.com/xt4d/SparseGNV","Technical"
"308","💡 未复现","A Systematic Investigation on Deep Learning-Based Omnidirectional Image and Video Super-Resolution
","Qianqian Zhao, Chunle Guo, Tianyi Zhang, Junpei Zhang, Peiyang Jia, Tan Su, Wenjie Jiang, Chongyi Li","https://arxiv.org/html/2506.06710v1","2025","AAAI","https://github.com/nqian1/Survey-on-ODISR-and-ODVSR","Technical"
"309","💡 未复现","TDeLTA: A Light-weight and Robust Table Detection Method based on Learning Text Arrangement","Yang Fan, Xiangping Wu, Qingcai Chen, Heng Li, Yan Huang, Zhixiang Cai, Qitian Wu
","https://arxiv.org/pdf/2312.11043","2023","AAAI","","Technical"
"310","💡 未复现","Variance-insensitive and Target-preserving Mask Refinement for Interactive Image Segmentation","Chaowei Fang, Ziyin Zhou, Junye Chen, Hanjing Su, Qingyao Wu, Guanbin Li
","https://arxiv.org/pdf/2312.14387","2023","AAAI","","Technical"
"311","💡 未复现","VIXEN: Visual Text Comparison Network for Image Difference Captioning","Alexander Black, Jing Shi, Yifei Fan, Tu Bui, John Collomosse
","https://arxiv.org/pdf/2402.19119","2024","AAAI","http://github.com/alexblck/vixen","Technical"
"312","💡 未复现","Weak Distribution Detectors Lead to Stronger Generalizability of Vision-Language Prompt Tuning","Kun Ding, Haojian Zhang, Qiang Yu, Ying Wang, Shiming Xiang, Chunhong Pan
","https://arxiv.org/pdf/2404.00603","2024","AAAI","https://github.com/kding1225","Technical"
"313","💡 未复现","WebVLN: Vision-and-Language Navigation on Websites","Qi Chen, Dileepa Pitawela, Chongyang Zhao, Gengze Zhou, Hsiang-Ting Chen, Qi Wu
","https://arxiv.org/pdf/2312.15820","2023","AAAI","https://github.com/WebVLN/WebVLN","Technical"
"314","💡 未复现","WeditGAN: Few-Shot Image Generation via Latent Space Relocation","Yuxuan Duan, Li Niu, Yan Hong, Liqing Zhang
","https://arxiv.org/pdf/2305.06671","2024","AAAI","https://github.com/Ldhlwh/WeditGAN","Technical"
"315","💡 未复现","3D Visibility-aware Generalizable Neural Radiance Fields for Interacting Hands","Xuan Huang, Hanhui Li, Zejun Yang, Zhisheng Wang, Xiaodan Liang
","https://arxiv.org/pdf/2401.00979","2024","AAAI","https://github.com/XuanHuang0/VANeRF","Technical"
"316","💡 未复现","MAC: A Benchmark for Multiple Attribute Compositional Zero-Shot Learning
","Xuan Huang, Hanhui Li, Zejun Yang, Zhisheng Wang, Xiaodan Liang
","https://arxiv.org/html/2406.12757v2","2025","AAAI","https://github.com/Yanyi-Zhang/Awesome-Compositional-Zero-Shot","Technical"
"317","💡 未复现","A General Implicit Framework for Fast NeRF Composition and Rendering","Xinyu Gao, Ziyi Yang, Yunlu Zhao, Yuxiang Sun, Xiaogang Jin, Changqing Zou
","https://arxiv.org/pdf/2308.04669","2024","AAAI","https://github.com/EricLee0224/awesome-nerf-editing","Technical"
"318","💡 未复现","A User-Friendly Framework for Generating Model-Preferred Prompts in Text-to-Image Synthesis","Nailei Hei, Qianyu Guo, Zihao Wang, Yan Wang, Haofen Wang, Wenqiang Zhang
","https://arxiv.org/pdf/2402.12760","2024","AAAI","https://github.com/Naylenv/UF-FGTG","Technical"
"319","💡 未复现","AnomalyGPT: Detecting Industrial Anomalies Using Large Vision-Language Models","Zhaopeng Gu, Bingke Zhu, Guibo Zhu, Yingying Chen, Ming Tang, Jinqiao Wang
","https://arxiv.org/pdf/2308.15366","2023","AAAI","https: //github.com/CASIA-IVA-Lab/AnomalyGPT","Technical"
"320","💡 未复现","Arbitrary-Scale Video Super-Resolution with Structural and Textural Priors
","Wei Shang, Dongwei Ren, Wanying Zhang, Yuming Fang, Wangmeng Zuo, Kede Ma
","https://arxiv.org/html/2407.09919v1","2024","AAAI","https://github.com/shangwei5/ST-AVSR","Technical"
"321","💡 未复现","BLIVA: A Simple Multimodal LLM for Better Handling of Text-Rich Visual Questions","Wenbo Hu, Yifan Xu, Yi Li, Weiyue Li, Zeyuan Chen, Zhuowen Tu
","https://arxiv.org/pdf/2308.09936","2023","AAAI","https://github.com/mlpc-ucsd/BLIVA","Technical"
"322","💡 未复现","Depth-Guided Robust and Fast Point Cloud Fusion NeRF for Sparse Input Views","Shuai Guo, Qiuwen Wang, Yijie Gao, Rong Xie, Li Song
","https://arxiv.org/pdf/2403.02063","2024","AAAI","https://github.com/yangjiheng/nerf_and_beyond_docs","Technical"
"323","💡 未复现","Distribution Matching for Multi-Task Learning of Classification Tasks: a Large-Scale Study on Faces & Beyond","Dimitrios Kollias, Viktoriia Sharmanska, Stefanos Zafeiriou
","https://arxiv.org/pdf/2401.01219","2024","AAAI","","Technical"
"324","💡 未复现","Open-Vocabulary HOI Detection with Interaction-aware Prompt and Concept Calibration
","Ting Lei, Shaofeng Yin, Qingchao Chen, Yuxin Peng, Yang Liu
","https://arxiv.org/html/2508.03207v1","2025","AAAI","https://github.com/ltttpku/INP-CC","Technical"
"325","💡 未复现","Expand-and-Quantize: Unsupervised Semantic Segmentation Using High-Dimensional Space and Product Quantization","Jiyoung Kim, Kyuhong Shim, Insu Lee, Byonghyo Shim","https://arxiv.org/pdf/2312.07342","2023","AAAI","","Technical"
"326","💡 未复现","Expediting Contrastive Language-Image Pretraining via Self-distilled Encoders","Bumsoo Kim, Jinhyung Kim, Yeonsik Jo, Seung Hwan Kim
","https://arxiv.org/pdf/2312.12659","2023","AAAI","https://github.com/openai/CLIP","Technical"
"327","💡 未复现","Exploring Self- and Cross-Triplet Correlations for Human-Object Interaction Detection","Weibo Jiang, Weihong Ren, Jiandong Tian, Liangqiong Qu, Zhiyong Wang, Honghai Liu
","https://arxiv.org/pdf/2401.05676","2024","AAAI","https://github.com/52CV/ICCV-2021-Papers/blob/main/ICCV2021.md?plain=1","Technical"
"328","💡 未复现","Fine-Grained Multi-View Hand Reconstruction Using Inverse Rendering","Qijun Gan, Wentong Li, Jinwei Ren, Jianke Zhu
","https://arxiv.org/pdf/2407.05680","2024","AAAI","https://github.com/agnJason/FMHR","Technical"
"329","💡 未复现","Frequency-Adaptive Pan-Sharpening with Mixture of Experts","Xuanhua He, Keyu Yan, Rui Li, Chengjun Xie, Jie Zhang, Man Zhou
","https://arxiv.org/pdf/2401.02151","2024","AAAI","https://github.com/alexhe101/FAME-Net","Technical"
"330","💡 未复现","Frequency-Controlled Diffusion Model for Versatile Text-Guided Image-to-Image Translation","Xiang Gao, Zhengbo Xu, Junhan Zhao, Jiaying Liu","https://arxiv.org/pdf/2407.03006","2025","AAAI","https://xianggao1102.github.io/FCDiffusion/","Technical"
"331","💡 未复现","GSN: Generalisable Segmentation in Neural Radiance Field","Vinayak Gupta, Rahul Goel, Sirikonda Dhawal, P. J. Narayanan
","https://arxiv.org/pdf/2402.04632","2024","AAAI","https://vinayak-vg.github.io/GSN/","Technical"
"332","💡 未复现","Hand-Centric Motion Refinement for 3D Hand-Object Interaction via Hierarchical Spatial-Temporal Modeling","Yuze Hao, Jianrong Zhang, Tao Zhuo, Fuan Wen, Hehe Fan
","https://arxiv.org/pdf/2401.15987","2024","AAAI","https://github.com/Holiday888/HST-Net","Technical"
"333","💡 未复现","High-Fidelity Diffusion-based Image Editing","Chen Hou, Guoqiang Wei, Zhibo Chen
","https://arxiv.org/pdf/2312.15707","2024","AAAI","","Technical"
"334","💡 未复现","HuTuMotion: Human-Tuned Navigation of Latent Motion Diffusion Models with Minimal Feedback","Gaoge Han, Shaoli Huang, Mingming Gong, Jinglei Tang
","https://arxiv.org/pdf/2312.12227","2023","AAAI","https://github.com/GuyTevet/motion-diffusion-model","Technical"
"335","💡 未复现","Exploring Phrase-Level Grounding with Text-to-Image Diffusion Model
","Danni Yang, Ruohan Dong, Jiayi Ji, Yiwei Ma, Haowei Wang, Xiaoshuai Sun, Rongrong Ji
","https://arxiv.org/html/2407.05352v1","2024","AAAI","https://github.com/nini0919/DiffPNG","Technical"
"336","💡 未复现","2DMamba: Efficient State Space Model for Image Representation with Applications on Giga-Pixel Whole Slide Image Classification","Jingwei Zhang, Anh Tien Nguyen, Xi Han, Vincent Quoc-Huy Trinh, Hong Qin, Dimitris Samaras, Mahdi S. Hosseini
","https://arxiv.org/pdf/2412.00678","2025","CVPR","https://github.com/AtlasAnalyticsLab/2DMamba","poster"
"337","💡 未复现","3D Dental Model Segmentation with Geometrical Boundary Preserving","Shufan Xi, Zexian Liu, Junlin Chang, Hongyu Wu, Xiaogang Wang, Aimin Hao
","https://arxiv.org/pdf/2503.23702","2025","CVPR","github.com/XiShuFan/CrossTooth_CVPR2025","poster"
"338","💡 未复现","3D Gaussian Head Avatars with Expressive Dynamic Appearances by Compact Tensorial Representations","Yating Wang, Xuan Wang, Ran Yi, Yanbo Fan, Jichen Hu, Jingcheng Zhu, Lizhuang Ma
","https://arxiv.org/pdf/2504.14967","2025","CVPR","https://github.com/ant-research/TensorialGaussianAvatar","poster"
"339","💡 未复现","3D Gaussian Inpainting with Depth-Guided Cross-View Consistency","Sheng-Yu Huang, Zi-Ting Chou, Yu-Chiang Frank Wang
","https://arxiv.org/pdf/2502.11801","2025","CVPR","https://github.com/peterjohnsonhuang/3dgic","poster"
"340","💡 未复现","3D-GRAND: A Million-Scale Dataset for 3D-LLMs with Better Grounding and Less Hallucination","Jianing Yang, Xuweiyi Chen, Nikhil Madaan, Madhavan Iyengar, Shengyi Qian, David F. Fouhey, Joyce Chai
","https://arxiv.org/pdf/2406.05132","2025","CVPR","https://3d-grand.github.io/","poster"
"341","💡 未复现","3D-GSW: 3D Gaussian Splatting for Robust Watermarking","Youngdong Jang, Hyunje Park, Feng Yang, Heeju Ko, Euijin Choo, Sangpil Kim
","https://arxiv.org/pdf/2409.13222","2025","CVPR","kuai-lab.github.io/cvpr20253dgsw/","poster"
"342","💡 未复现","3D-HGS: 3D Half-Gaussian Splatting ","Haolin Li，Jinyang Liu，Mario Sznaier，Octavia Camps","https://arxiv.org/pdf/2406.02720","2025","CVPR","lihaolin88.github.io/CVPR-2025-3DHGS","poster"
"343","💡 未复现","3D-LLaVA: Towards Generalist 3D LMMs with Omni Superpoint Transformer","Jiajun Deng, Tianyu He, Li Jiang, Tianyu Wang, Feras Dayoub, Ian Reid
","https://arxiv.org/pdf/2501.01163","2025","CVPR","https://github.com/djiajunustc/3D-LLaVA","poster"
"344","💡 未复现","3D-Mem: 3D Scene Memory for Embodied Exploration and Reasoning","Yuncong Yang, Han Yang, Jiachen Zhou, Peihao Chen, Hongxin Zhang, Yilun Du, Chuang Gan
","https://arxiv.org/pdf/2411.17735","2025","CVPR","https://umass-embodied-agi.github.io/3D-Mem/","poster"
"345","💡 未复现","3DENHANCER: Consistent Multi-View Diffusion for 3D Enhancement","Yihang Luo, Shangchen Zhou, Yushi Lan, Xingang Pan, Chen Change Loy
","https://arxiv.org/pdf/2412.18565","2025","CVPR","https://github.com/Luo-Yihang/3DEnhancer","poster"
"346","💡 未复现","3DGUT: Enabling Distorted Cameras and Secondary Rays in Gaussian Splatting","Qi Wu, Janick Martinez Esturo, Ashkan Mirzaei, Nicolas Moenne-Loccoz, Zan Gojcic
","https://arxiv.org/pdf/2412.12507","2025","CVPR","https://github.com/nv-tlabs/3dgrut","poster"
"347","💡 未复现","4D LangSplat: 4D Language Gaussian Splatting via Multimodal Large Language Models","Wanhua Li, Renping Zhou, Jiawei Zhou, Yingwei Song, Johannes Herter, Minghan Qin, Gao Huang, Hanspeter Pfister
","https://arxiv.org/pdf/2503.10437","2025","CVPR","https://4d-langsplat.github.io/","poster"
"348","💡 未复现","4DTAM: Non-Rigid Tracking and Mapping via Dynamic Surface Gaussians","Hidenobu Matsuki Gwangbin Bae Andrew J. Davison","https://arxiv.org/pdf/2505.22859","2025","CVPR","https://muskie82.github.io/4dtam/","poster"
"349","💡 未复现","A Bias-Free Training Paradigm for More General AI-generated Image Detection","Fabrizio Guillaro, Giada Zingarini, Ben Usman, Avneesh Sud, Davide Cozzolino, Luisa Verdoliva
","https://arxiv.org/pdf/2412.17671","2025","CVPR","https://grip-unina.github.io/B-Free/","poster"
"350","💡 未复现","A Data-Centric Revisit of Pre-Trained Vision Models for Robot Learning","Xin Wen, Bingchen Zhao, Yilun Chen, Jiangmiao Pang, Xiaojuan Qi
","https://arxiv.org/pdf/2503.06960","2025","CVPR","https://github.com/CVMI-Lab/SlotMIM","poster"
